"code","regions","re_id","provinces","mun_id","municipalities","poblacion","v_census","t_votes","PP","PSOE","PODEMOS-IU-EQUO","Cs","ECP","PODEMOS-COMPROMÍS-EUPV","ERC-CATSÍ","CDC","PODEMOS-EN MAREA-ANOVA-EU","EAJ-PNV","EH Bildu","CCa-PNC","PACMA","RECORTES CERO-GRUPO VERDE","UPyD","VOX","BNG-NÓS","PCPE","GBAI","EB","FE de las JONS","SI","SOMVAL","CCD","SAIn","PH","CENTRO MODERADO","P-LIB","CCD-CI","UPL","PCOE","AND","JXC","PFyV","CILUS","PxC","MAS","IZAR","UNIDAD_DEL_PUEBLO","PREPAL","Ln","REPO","INDEPENDIENTES-FIA","ENTABAN","IMC","PUEDE","FE","ALCD","FME","HRTS-Ln","UDT","abs_rate","votes_rate","PP_per","PSOE_per","PODEMOS-IU-EQUO_per","Cs_per","ECP_per","PODEMOS-COMPROMÍS-EUPV_per","ERC-CATSÍ_per","CDC_per","PODEMOS-EN MAREA-ANOVA-EU_per","EAJ-PNV_per","EH Bildu_per","CCa-PNC_per","PACMA_per","RECORTES CERO-GRUPO VERDE_per","UPyD_per","VOX_per","BNG-NÓS_per","PCPE_per","GBAI_per","EB_per","FE de las JONS_per","SI_per","SOMVAL_per","CCD_per","SAIn_per","PH_per","CENTRO MODERADO_per","P-LIB_per","CCD-CI_per","UPL_per","PCOE_per","AND_per","JXC_per","PFyV_per","CILUS_per","PxC_per","MAS_per","IZAR_per","UNIDAD_DEL_PUEBLO_per","PREPAL_per","Ln_per","REPO_per","INDEPENDIENTES-FIA_per","ENTABAN_per","IMC_per","PUEDE_per","FE_per","ALCD_per","FME_per","HRTS-Ln_per","UDT_per"
5043,"Catalunya                     ",8,"Barcelona                     ",33,"Caldes de Montbui                                                                                   ",17098,12813,8509,961,1190,0,741,1906,0,2095,1348,0,0,0,0,182,14,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"66.4091157418247","66.4091157418247","11.293924080385475","13.985192149488777","0.0","8.708426372076625","22.39981196380303","0.0","24.620989540486544","15.84204959454695","0.0","0.0","0.0","0.0","2.138911740510048","0.16453167234692678","0.0","0.0","0.0","0.10577036079445293","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5044,"Catalunya                     ",8,"Barcelona                     ",34,"Calders                                                                                             ",968,763,537,46,24,0,10,65,0,216,167,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"70.38007863695938","70.38007863695938","8.56610800744879","4.4692737430167595","0.0","1.86219739292365","12.104283054003725","0.0","40.22346368715084","31.098696461824954","0.0","0.0","0.0","0.0","1.303538175046555","0.0","0.0","0.0","0.0","0.186219739292365","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5045,"Catalunya                     ",8,"Barcelona                     ",35,"Calella                                                                                             ",18226,12547,7828,950,978,0,685,1545,0,1824,1596,0,0,0,0,176,13,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"62.389415796604766","62.389415796604766","12.135922330097088","12.493612672457843","0.0","8.750638732754215","19.736842105263158","0.0","23.300970873786408","20.388349514563107","0.0","0.0","0.0","0.0","2.248339294839039","0.1660705160960654","0.0","0.0","0.0","0.12774655084312722","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5046,"Catalunya                     ",8,"Barcelona                     ",36,"Calonge de Segarra                                                                                  ",197,163,104,7,5,0,0,9,0,30,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"63.80368098159509","63.80368098159509","6.730769230769231","4.807692307692308","0.0","0.0","8.653846153846153","0.0","28.846153846153843","49.03846153846153","0.0","0.0","0.0","0.0","0.9615384615384616","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5047,"Catalunya                     ",8,"Barcelona                     ",37,"Calldetenes                                                                                         ",2427,1864,1230,65,58,0,35,94,0,478,463,0,0,0,0,17,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"65.98712446351931","65.98712446351931","5.284552845528456","4.715447154471545","0.0","2.8455284552845526","7.642276422764227","0.0","38.86178861788618","37.642276422764226","0.0","0.0","0.0","0.0","1.3821138211382114","0.16260162601626016","0.0","0.0","0.0","0.3252032520325203","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5048,"Catalunya                     ",8,"Barcelona                     ",38,"Callús                                                                                              ",2024,1487,954,64,97,0,52,187,0,271,251,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"64.15601882985878","64.15601882985878","6.708595387840671","10.167714884696016","0.0","5.450733752620545","19.60167714884696","0.0","28.40670859538784","26.310272536687627","0.0","0.0","0.0","0.0","1.6771488469601679","0.0","0.0","0.0","0.0","0.10482180293501049","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5049,"Catalunya                     ",8,"Barcelona                     ",39,"Campins                                                                                             ",491,362,266,14,16,0,5,72,0,84,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"73.48066298342542","73.48066298342542","5.263157894736842","6.015037593984962","0.0","1.8796992481203008","27.06766917293233","0.0","31.57894736842105","27.819548872180448","0.0","0.0","0.0","0.0","0.37593984962406013","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5050,"Catalunya                     ",8,"Barcelona                     ",40,"Canet de Mar                                                                                        ",14177,10709,6802,829,775,0,575,1649,0,1669,1089,0,0,0,0,147,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"63.51666822299001","63.51666822299001","12.187591884739781","11.393707733019701","0.0","8.453396059982358","24.242869744192884","0.0","24.536900911496616","16.009997059688327","0.0","0.0","0.0","0.0","2.1611290796824463","0.11761246692149367","0.0","0.0","0.0","0.14701558365186712","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5051,"Catalunya                     ",8,"Barcelona                     ",41,"Canovelles                                                                                          ",15906,10343,6582,1092,1736,0,970,1605,0,533,445,0,0,0,0,116,17,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"63.63724257952238","63.63724257952238","16.590701914311758","26.374962017623822","0.0","14.737161956852022","24.384685505925248","0.0","8.09784260103312","6.760862959586751","0.0","0.0","0.0","0.0","1.76238225463385","0.2582801580066849","0.0","0.0","0.0","0.1671224551807961","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5052,"Catalunya                     ",8,"Barcelona                     ",42,"Cànoves i Samalús                                                                                   ",2897,2231,1558,232,228,0,173,400,0,278,190,0,0,0,0,37,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"69.83415508740475","69.83415508740475","14.890885750962774","14.634146341463413","0.0","11.10397946084724","25.673940949935815","0.0","17.84338896020539","12.195121951219512","0.0","0.0","0.0","0.0","2.3748395378690628","0.06418485237483953","0.0","0.0","0.0","0.12836970474967907","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5053,"Catalunya                     ",8,"Barcelona                     ",43,"Canyelles                                                                                           ",4375,3201,2041,275,332,0,277,631,0,262,208,0,0,0,0,41,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"63.761324586066856","63.761324586066856","13.47378735913768","16.26653601175894","0.0","13.571778539931406","30.916217540421364","0.0","12.836844683978441","10.191082802547772","0.0","0.0","0.0","0.0","2.0088192062714354","0.04899559039686428","0.0","0.0","0.0","0.2449779519843214","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5054,"Catalunya                     ",8,"Barcelona                     ",44,"Capellades                                                                                          ",5268,4141,2726,310,450,0,220,539,0,673,465,0,0,0,0,44,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"65.82950978024633","65.82950978024633","11.37197358767425","16.507703595011005","0.0","8.070432868672047","19.772560528246515","0.0","24.688187820983128","17.05796038151137","0.0","0.0","0.0","0.0","1.6140865737344092","0.22010271460014674","0.0","0.0","0.0","0.1467351430667645","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5055,"Catalunya                     ",8,"Barcelona                     ",45,"Capolat                                                                                             ",92,73,35,0,2,0,0,11,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"47.94520547945205","47.94520547945205","0.0","5.714285714285714","0.0","0.0","31.428571428571427","0.0","25.71428571428571","37.142857142857146","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5056,"Catalunya                     ",8,"Barcelona                     ",46,"Cardedeu                                                                                            ",17938,13290,9000,851,1032,0,870,2209,0,2395,1343,0,0,0,0,157,21,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"67.72009029345372","67.72009029345372","9.455555555555556","11.466666666666667","0.0","9.666666666666666","24.544444444444444","0.0","26.611111111111114","14.922222222222222","0.0","0.0","0.0","0.0","1.7444444444444442","0.23333333333333336","0.0","0.0","0.0","0.21111111111111108","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5057,"Catalunya                     ",8,"Barcelona                     ",47,"Cardona                                                                                             ",4898,3899,2260,329,411,0,176,321,0,536,443,0,0,0,0,21,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"57.96358040523211","57.96358040523211","14.557522123893804","18.1858407079646","0.0","7.787610619469026","14.203539823008848","0.0","23.716814159292035","19.601769911504423","0.0","0.0","0.0","0.0","0.9292035398230089","0.22123893805309736","0.0","0.0","0.0","0.08849557522123894","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5058,"Catalunya                     ",8,"Barcelona                     ",48,"Carme                                                                                               ",792,582,417,30,38,0,17,46,0,143,133,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"71.64948453608247","71.64948453608247","7.194244604316546","9.112709832134293","0.0","4.07673860911271","11.031175059952037","0.0","34.2925659472422","31.894484412470025","0.0","0.0","0.0","0.0","1.1990407673860912","0.2398081534772182","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5059,"Catalunya                     ",8,"Barcelona                     ",49,"Casserres                                                                                           ",1541,1293,779,54,34,0,10,78,0,299,296,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"60.24748646558391","60.24748646558391","6.93196405648267","4.364569961489089","0.0","1.2836970474967908","10.012836970474968","0.0","38.382541720154045","37.997432605905004","0.0","0.0","0.0","0.0","0.6418485237483954","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5060,"Catalunya                     ",8,"Barcelona                     ",50,"Castellar del Riu                                                                                   ",175,141,99,2,1,0,4,7,0,35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"70.2127659574468","70.2127659574468","2.0202020202020203","1.0101010101010102","0.0","4.040404040404041","7.07070707070707","0.0","35.35353535353536","48.484848484848484","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5061,"Catalunya                     ",8,"Barcelona                     ",51,"Castellar del Vallès                                                                                ",23442,17949,12076,1208,1746,0,1245,3234,0,2557,1717,0,0,0,0,223,30,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"67.2795141790629","67.2795141790629","10.003312355084464","14.458429943689962","0.0","10.309705200397483","26.780390857899967","0.0","21.174229877442862","14.218284200066247","0.0","0.0","0.0","0.0","1.8466379595892681","0.2484266313348791","0.0","0.0","0.0","0.11593242795627692","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5062,"Catalunya                     ",8,"Barcelona                     ",52,"Castellar de n'Hug                                                                                  ",159,141,88,7,4,0,2,11,0,26,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"62.4113475177305","62.4113475177305","7.954545454545454","4.545454545454546","0.0","2.272727272727273","12.5","0.0","29.545454545454547","43.18181818181818","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5063,"Catalunya                     ",8,"Barcelona                     ",53,"Castellbell i el Vilar                                                                              ",3566,2788,1591,179,269,0,140,396,0,305,264,0,0,0,0,26,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"57.065997130559545","57.065997130559545","11.25078566939032","16.907605279698306","0.0","8.799497171590195","24.890006285355124","0.0","19.170333123821496","16.59333752357008","0.0","0.0","0.0","0.0","1.6341923318667504","0.06285355122564425","0.0","0.0","0.0","0.18856065367693275","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5064,"Catalunya                     ",8,"Barcelona                     ",54,"Castellbisbal                                                                                       ",12364,8998,6129,743,961,0,870,1811,0,998,556,0,0,0,0,122,19,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"68.1151366970438","68.1151366970438","12.122695382607276","15.67955620819057","0.0","14.194811551639747","29.54805025289607","0.0","16.283243596018927","9.071626692772067","0.0","0.0","0.0","0.0","1.9905367922989068","0.3100016315875347","0.0","0.0","0.0","0.08157937673356176","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5065,"Catalunya                     ",8,"Barcelona                     ",55,"Castellcir                                                                                          ",694,519,327,22,22,0,24,66,0,117,66,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"63.005780346820806","63.005780346820806","6.727828746177369","6.727828746177369","0.0","7.339449541284404","20.18348623853211","0.0","35.77981651376147","20.18348623853211","0.0","0.0","0.0","0.0","1.834862385321101","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5066,"Catalunya                     ",8,"Barcelona                     ",56,"Castelldefels                                                                                       ",63891,42140,27977,5275,4582,0,4823,7237,0,2969,2068,0,0,0,0,640,93,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"66.390602752729","66.390602752729","18.854773563999","16.377738856918185","0.0","17.23916073917861","25.867677020409623","0.0","10.612288665689674","7.391786110018944","0.0","0.0","0.0","0.0","2.2875933802766557","0.3324159130714515","0.0","0.0","0.0","0.11795403367051507","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
5067,"Catalunya                     ",8,"Barcelona                     ",57,"Castell de l'Areny                                                                                  ",73,60,44,0,2,0,0,7,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"73.33333333333333","73.33333333333333","0.0","4.545454545454546","0.0","0.0","15.909090909090908","0.0","38.63636363636363","38.63636363636363","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
